sku_id,description,category,unit_cost,velocity_class,reorder_point,reorder_qty,last_cycle_count_date
HVAC-CU-LINE-01327,"Line Set, 1/2 in. x 50ft",Copper Tubing,58.72,B,14,33,2026-07-09
HVAC-ELE-THHN-01328,"THHN Wire, 30A",Electrical,107.01,C,2,4,2026-03-15
HVAC-WH-ELECT-01329,"Electric Water Heater, 75 gal",Water Heaters,671.39,B,20,57,2026-04-10
HVAC-ELE-EMT-01330,"EMT Conduit, 20A",Electrical,73.67,C,13,20,2026-02-13
HVAC-CU-LINE-01331,"Line Set, 3/8 in. x 50ft",Copper Tubing,59.78,B,39,95,2026-05-03
HVAC-CTL-FURNA-01332,"Furnace Control Board, 70 MFD",Controls,105.84,C,20,32,2026-02-18
HVAC-CTL-FURNA-01333,"Furnace Control Board, 120V",Controls,57.96,C,2,5,2026-01-15
HVAC-VLV-BALL-01334,"Ball Valve, 3/4""",Valves,127.89,B,3,7,2026-04-26
HVAC-COMP-SCROL-01335,"Scroll Compressor, 2 Ton 208V",Compressor,1518.86,A,48,134,2026-06-16
HVAC-CTL-FURNA-01336,"Furnace Control Board, 70 MFD",Controls,120.71,C,2,3,2026-04-04
HVAC-MOT-PSC-01337,"PSC Motor, 3/4 HP",Motor,182.7,C,8,16,2026-02-01
HVAC-WH-TANKL-01338,"Tankless Water Heater, 40 gal",Water Heaters,1031.72,C,5,13,2026-04-11
HVAC-CTL-RELAY-01339,"Relay, 70 MFD",Controls,78.32,C,6,13,2026-02-20
HVAC-PIPE-PEX-01340,"PEX Tubing, 1/2""",Pipe & Fittings,49.73,A,40,103,2026-06-16
HVAC-MOT-ECM-01341,"ECM Motor, 1/3 HP",Motor,221.24,B,7,16,2026-03-10
HVAC-ELE-THHN-01342,"THHN Wire, 3/4 in.",Electrical,49.5,A,42,79,2026-06-05
HVAC-PIPE-COPPE-01343,"Copper Fitting Elbow, 2""",Pipe & Fittings,25.67,A,41,94,2026-06-07
HVAC-ELE-THHN-01344,"THHN Wire, 60A",Electrical,49.5,C,7,19,2026-02-14
HVAC-CTL-FURNA-01345,"Furnace Control Board, 30A",Controls,66.5,C,2,3,2026-02-11
HVAC-ELE-THHN-01346,"THHN Wire, 12 AWG",Electrical,43.83,C,2,3,2026-01-09
HVAC-ELE-DISCO-01347,"Disconnect Switch, 12 AWG",Electrical,50.9,B,17,32,2026-04-16
HVAC-PIPE-CAST-01348,"Cast Iron Pipe, 1/2""",Pipe & Fittings,65.67,A,43,106,2026-06-07
HVAC-MOT-BLOWE-01349,"Blower Motor, 1/4 HP",Motor,310.55,C,12,20,2026-03-01
HVAC-CTL-CONTA-01350,"Contactor, 45 MFD",Controls,59.26,C,2,4,2026-02-27
HVAC-PIPE-COPPE-01351,"Copper Fitting Elbow, 4""",Pipe & Fittings,33.24,B,40,83,2026-04-06
HVAC-ELE-DISCO-01352,"Disconnect Switch, 12 AWG",Electrical,19.54,A,63,133,2026-06-27
HVAC-ELE-DISCO-01353,"Disconnect Switch, 20A",Electrical,27.28,B,26,40,2026-05-05
HVAC-ELE-CIRCU-01354,"Circuit Breaker, 12 AWG",Electrical,39.85,C,13,21,2026-03-22
HVAC-CU-LINE-01355,"Line Set, 1/2 in. x 50ft",Copper Tubing,157.28,A,49,140,2026-05-23
HVAC-COMP-ROTAR-01356,"Rotary Compressor, 4 Ton 460V",Compressor,1601.78,A,53,119,2026-05-15
HVAC-VLV-CHECK-01357,"Check Valve, 1-1/4""",Valves,47.88,A,53,137,2026-05-23
HVAC-ELE-EMT-01358,"EMT Conduit, 60A",Electrical,33.43,C,2,3,2026-03-21
HVAC-PIPE-PVC-01359,"PVC Pipe, 3/4""",Pipe & Fittings,66.97,A,54,149,2026-06-22
HVAC-CU-LINE-01360,"Line Set, 1/4 in. x 50ft",Copper Tubing,105.28,B,27,67,2026-04-22
HVAC-ELE-EMT-01361,"EMT Conduit, 10 AWG",Electrical,87.99,C,6,14,2026-03-05
HVAC-ELE-THHN-01362,"THHN Wire, 12 AWG",Electrical,28.31,B,24,56,2026-05-11
HVAC-MOT-BLOWE-01363,"Blower Motor, 1/3 HP",Motor,214.16,C,7,15,2026-04-06
HVAC-WH-TANKL-01364,"Tankless Water Heater, 50 gal",Water Heaters,698.82,B,22,58,2026-06-27
HVAC-MOT-PSC-01365,"PSC Motor, 3/4 HP",Motor,427.94,C,8,12,2026-03-28
HVAC-ELE-THHN-01366,"THHN Wire, 3/4 in.",Electrical,56.93,C,2,3,2026-04-04
HVAC-CU-ACR-01367,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,73.1,B,9,21,2026-03-15
HVAC-CTL-CAPAC-01368,"Capacitor, 70 MFD",Controls,72.63,A,39,63,2026-08-04
HVAC-ELE-THHN-01369,"THHN Wire, 12 AWG",Electrical,54.04,A,50,95,2026-05-27
HVAC-COMP-SCROL-01370,"Scroll Compressor, 5 Ton 460V",Compressor,1125.85,C,16,40,2026-04-29
HVAC-CTL-RELAY-01371,"Relay, 45 MFD",Controls,23.87,A,51,80,2026-07-04
HVAC-CTL-RELAY-01372,"Relay, 70 MFD",Controls,30.17,B,24,49,2026-05-13
HVAC-REF-R22-01373,"R-22, 25lb cylinder",Refrigerant,338.1,C,4,7,2026-02-16
HVAC-REF-R407C-01374,"R-407C, 25lb cylinder",Refrigerant,269.87,C,5,11,2026-03-17
HVAC-PIPE-CAST-01375,"Cast Iron Pipe, 1-1/2""",Pipe & Fittings,75.14,B,26,70,2026-06-16
HVAC-COMP-VARIA-01376,"Variable Speed Compressor, 5 Ton 460V",Compressor,1393.17,B,11,31,2026-04-24
HVAC-ELE-DISCO-01377,"Disconnect Switch, 20A",Electrical,37.11,C,2,5,2026-02-07
HVAC-CTL-CONTA-01378,"Contactor, 120V",Controls,58.18,B,22,49,2026-05-11
HVAC-REF-R407C-01379,"R-407C, 30lb tank",Refrigerant,294.1,C,2,4,2026-03-19
HVAC-ELE-CIRCU-01380,"Circuit Breaker, 20A",Electrical,36.37,B,43,116,2026-05-28
HVAC-ELE-CIRCU-01381,"Circuit Breaker, 20A",Electrical,154.11,C,11,28,2026-02-14
HVAC-VLV-GATE-01382,"Gate Valve, 1-1/4""",Valves,75.81,C,2,4,2026-03-09
HVAC-WH-TANKL-01383,"Tankless Water Heater, 40 gal",Water Heaters,649.91,A,66,157,2026-05-20
HVAC-CU-ACR-01384,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,164.68,A,49,109,2026-07-05
HVAC-MOT-PSC-01385,"PSC Motor, 1 HP",Motor,268.43,B,25,52,2026-05-05
HVAC-ELE-DISCO-01386,"Disconnect Switch, 20A",Electrical,26.85,B,26,48,2026-04-13
HVAC-VLV-BALL-01387,"Ball Valve, 1""",Valves,46.43,C,3,5,2026-04-16
HVAC-CU-ACR-01388,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,59.55,C,4,8,2026-03-24
HVAC-VLV-CHECK-01389,"Check Valve, 1-1/4""",Valves,74.92,C,24,63,2026-02-16
HVAC-CTL-RELAY-01390,"Relay, 120V",Controls,154.12,B,29,54,2026-05-20
HVAC-REF-R22-01391,"R-22, 12oz can",Refrigerant,405.16,C,3,5,2026-02-19
HVAC-REF-R32-01392,"R-32, 50lb jug",Refrigerant,163.01,B,30,83,2026-02-07
HVAC-COMP-VARIA-01393,"Variable Speed Compressor, 2.5 Ton 230V",Compressor,857.1,A,55,83,2026-05-07
HVAC-ELE-DISCO-01394,"Disconnect Switch, 3/4 in.",Electrical,29.82,C,2,5,2026-04-08
HVAC-PIPE-CAST-01395,"Cast Iron Pipe, 4""",Pipe & Fittings,17.33,A,50,135,2026-05-20
HVAC-VLV-GATE-01396,"Gate Valve, 2""",Valves,31.32,C,20,54,2026-02-17
HVAC-PIPE-COPPE-01397,"Copper Fitting Elbow, 1""",Pipe & Fittings,12.12,B,30,78,2026-04-08
HVAC-CU-LINE-01398,"Line Set, 1/2 in. x 50ft",Copper Tubing,228.52,C,2,5,2026-03-29
HVAC-MOT-CONDE-01399,"Condenser Fan Motor, 1/6 HP",Motor,275.22,C,6,17,2025-12-31
HVAC-MOT-PSC-01400,"PSC Motor, 1/2 HP",Motor,318.96,C,6,16,2026-03-11
HVAC-REF-R407C-01401,"R-407C, 50lb jug",Refrigerant,234.85,A,54,116,2026-07-04
HVAC-CTL-RELAY-01402,"Relay, 40A",Controls,66.68,C,2,4,2026-03-31
HVAC-WH-ELECT-01403,"Electric Water Heater, 50 gal",Water Heaters,562.11,C,17,27,2026-03-09
HVAC-CTL-CAPAC-01404,"Capacitor, 24V",Controls,69.78,C,2,3,2026-03-08
HVAC-CU-SOFT-01405,"Soft Copper Tubing, 1/4 in. x 50ft",Copper Tubing,116.83,B,24,36,2026-04-06
HVAC-ELE-DISCO-01406,"Disconnect Switch, 20A",Electrical,53.11,C,16,40,2026-02-23
HVAC-PIPE-CAST-01407,"Cast Iron Pipe, 4""",Pipe & Fittings,21.72,C,7,16,2026-04-19
HVAC-REF-R22-01408,"R-22, 25lb cylinder",Refrigerant,283.43,B,15,44,2026-05-03
HVAC-PIPE-PEX-01409,"PEX Tubing, 1/2""",Pipe & Fittings,18.4,B,29,50,2026-05-26
HVAC-COMP-ROTAR-01410,"Rotary Compressor, 2 Ton 208V",Compressor,1136.22,A,45,75,2026-07-04
HVAC-CU-ACR-01411,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,180.46,C,14,24,2026-02-19
HVAC-CTL-SMART-01412,"Smart Thermostat, 120V",Controls,64.54,B,6,17,2026-05-12
HVAC-PIPE-CAST-01413,"Cast Iron Pipe, 2""",Pipe & Fittings,24.69,C,21,46,2026-03-06
HVAC-COMP-ROTAR-01414,"Rotary Compressor, 4 Ton 460V",Compressor,1794.62,C,2,5,2026-02-28
HVAC-CTL-CONTA-01415,"Contactor, 120V",Controls,96.83,C,11,25,2026-02-17
HVAC-VLV-PRESS-01416,"Pressure Reducing Valve, 2""",Valves,25.44,C,3,6,2026-02-03
HVAC-REF-R32-01417,"R-32, 30lb tank",Refrigerant,223.33,A,42,96,2026-06-28
HVAC-ELE-THHN-01418,"THHN Wire, 20A",Electrical,112.47,B,18,46,2026-06-09
HVAC-REF-R454B-01419,"R-454B, 25lb cylinder",Refrigerant,184.04,C,5,9,2026-04-26
HVAC-PIPE-PVC-01420,"PVC Pipe, 1/2""",Pipe & Fittings,44.26,A,41,91,2026-06-12
HVAC-PIPE-COPPE-01421,"Copper Fitting Elbow, 1-1/2""",Pipe & Fittings,33.91,C,13,38,2026-02-16
HVAC-ELE-DISCO-01422,"Disconnect Switch, 3/4 in.",Electrical,33.2,C,12,30,2026-03-18
HVAC-PIPE-CPVC-01423,"CPVC Pipe, 4""",Pipe & Fittings,30.44,C,3,4,2026-02-09
HVAC-CTL-CAPAC-01424,"Capacitor, 30A",Controls,182.36,A,56,97,2026-06-09
HVAC-PIPE-CPVC-01425,"CPVC Pipe, 4""",Pipe & Fittings,15.28,A,37,80,2026-06-20
HVAC-PIPE-PEX-01426,"PEX Tubing, 4""",Pipe & Fittings,35.78,A,44,67,2026-06-05
HVAC-ELE-CIRCU-01427,"Circuit Breaker, 3/4 in.",Electrical,20.59,B,21,40,2026-03-24
HVAC-COMP-VARIA-01428,"Variable Speed Compressor, 5 Ton 460V",Compressor,682.59,B,21,43,2026-04-04
HVAC-REF-R410A-01429,"R-410A, 50lb jug",Refrigerant,160.48,B,22,64,2026-04-16
HVAC-WH-GAS-01430,"Gas Water Heater, 75 gal",Water Heaters,432.89,A,43,119,2026-06-09
HVAC-CTL-CAPAC-01431,"Capacitor, 40A",Controls,66.25,A,59,105,2026-07-20
HVAC-VLV-CHECK-01432,"Check Valve, 1-1/4""",Valves,41.27,A,43,85,2026-05-14
HVAC-PIPE-PEX-01433,"PEX Tubing, 2""",Pipe & Fittings,32.38,C,13,37,2026-02-09
HVAC-WH-TANKL-01434,"Tankless Water Heater, 40 gal",Water Heaters,737.39,C,3,6,2026-04-06
HVAC-VLV-GATE-01435,"Gate Valve, 1""",Valves,18.14,C,2,5,2026-03-07
HVAC-MOT-PSC-01436,"PSC Motor, 1/3 HP",Motor,164.39,C,2,3,2026-04-24
HVAC-REF-R410A-01437,"R-410A, 12oz can",Refrigerant,369.45,C,3,4,2026-04-10
HVAC-PIPE-COPPE-01438,"Copper Fitting Elbow, 1""",Pipe & Fittings,32.31,C,13,27,2026-03-20
HVAC-ELE-DISCO-01439,"Disconnect Switch, 20A",Electrical,27.03,A,59,103,2026-06-30
HVAC-CU-SOFT-01440,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,64.8,C,14,40,2026-03-08
HVAC-WH-GAS-01441,"Gas Water Heater, 50 gal",Water Heaters,1272.07,A,64,99,2026-04-11
HVAC-PIPE-CPVC-01442,"CPVC Pipe, 2""",Pipe & Fittings,63.4,C,21,41,2026-04-04
HVAC-VLV-CHECK-01443,"Check Valve, 2""",Valves,37.92,C,19,32,2026-03-06
HVAC-PIPE-CAST-01444,"Cast Iron Pipe, 1""",Pipe & Fittings,68.42,C,7,15,2026-02-10
HVAC-ELE-THHN-01445,"THHN Wire, 20A",Electrical,33.26,C,2,5,2026-02-01
HVAC-REF-R454B-01446,"R-454B, 50lb jug",Refrigerant,549.97,C,5,8,2026-02-26
HVAC-WH-GAS-01447,"Gas Water Heater, 75 gal",Water Heaters,643.85,C,11,16,2026-02-17
HVAC-CTL-CONTA-01448,"Contactor, 40A",Controls,70.2,B,18,49,2026-03-07
HVAC-MOT-PSC-01449,"PSC Motor, 1/4 HP",Motor,113.88,B,19,47,2026-04-07
HVAC-REF-R32-01450,"R-32, 30lb tank",Refrigerant,124.68,C,8,23,2026-02-28
HVAC-CU-LINE-01451,"Line Set, 1/4 in. x 50ft",Copper Tubing,185.89,C,13,21,2026-04-12
HVAC-REF-R32-01452,"R-32, 30lb tank",Refrigerant,215.82,C,4,7,2026-01-30
HVAC-ELE-CIRCU-01453,"Circuit Breaker, 12 AWG",Electrical,51.38,B,36,76,2026-05-14
HVAC-PIPE-PEX-01454,"PEX Tubing, 2""",Pipe & Fittings,52.9,B,2,5,2026-03-09
HVAC-ELE-CIRCU-01455,"Circuit Breaker, 12 AWG",Electrical,48.82,C,12,33,2026-02-07
HVAC-PIPE-CAST-01456,"Cast Iron Pipe, 1/2""",Pipe & Fittings,17.61,C,4,6,2026-02-04
HVAC-COMP-VARIA-01457,"Variable Speed Compressor, 5 Ton 460V",Compressor,955.26,B,2,3,2026-05-19
HVAC-WH-ELECT-01458,"Electric Water Heater, 40 gal",Water Heaters,977.94,A,51,102,2026-05-19
HVAC-CU-LINE-01459,"Line Set, 1/4 in. x 50ft",Copper Tubing,117.85,A,52,92,2026-06-22
HVAC-CTL-CONTA-01460,"Contactor, 120V",Controls,39.78,C,12,27,2026-02-11
HVAC-WH-TANKL-01461,"Tankless Water Heater, 199k BTU",Water Heaters,538.51,B,7,18,2026-05-16
HVAC-ELE-DISCO-01462,"Disconnect Switch, 60A",Electrical,95.71,B,13,24,2026-05-14
HVAC-MOT-BLOWE-01463,"Blower Motor, 1/2 HP",Motor,166.72,A,50,131,2026-06-16
HVAC-CU-LINE-01464,"Line Set, 1/4 in. x 50ft",Copper Tubing,103.52,C,18,28,2026-02-23
HVAC-CTL-SMART-01465,"Smart Thermostat, 40A",Controls,83.9,B,40,69,2026-04-26
HVAC-ELE-DISCO-01466,"Disconnect Switch, 30A",Electrical,139.75,B,10,21,2026-03-28
HVAC-WH-TANKL-01467,"Tankless Water Heater, 40 gal",Water Heaters,1024.32,B,33,71,2026-05-11
HVAC-ELE-CIRCU-01468,"Circuit Breaker, 20A",Electrical,35.06,C,24,59,2026-02-15
HVAC-CTL-SMART-01469,"Smart Thermostat, 30A",Controls,51.43,C,18,27,2026-01-17
HVAC-ELE-THHN-01470,"THHN Wire, 3/4 in.",Electrical,49.23,A,49,141,2026-07-23
HVAC-PIPE-PEX-01471,"PEX Tubing, 4""",Pipe & Fittings,6.43,B,28,47,2026-06-20
HVAC-PIPE-PVC-01472,"PVC Pipe, 1""",Pipe & Fittings,34.18,A,45,113,2026-05-18
HVAC-ELE-CIRCU-01473,"Circuit Breaker, 60A",Electrical,57.92,C,13,31,2026-03-15
HVAC-PIPE-COPPE-01474,"Copper Fitting Elbow, 1""",Pipe & Fittings,26.97,B,19,38,2026-05-11
HVAC-ELE-DISCO-01475,"Disconnect Switch, 3/4 in.",Electrical,25.2,C,5,8,2026-01-01
HVAC-VLV-BALL-01476,"Ball Valve, 1""",Valves,214.74,C,2,4,2026-03-01
HVAC-REF-R410A-01477,"R-410A, 12oz can",Refrigerant,464.19,C,16,42,2026-03-27
HVAC-PIPE-PVC-01478,"PVC Pipe, 4""",Pipe & Fittings,72.97,A,44,86,2026-08-18
HVAC-ELE-EMT-01479,"EMT Conduit, 10 AWG",Electrical,64.25,A,62,104,2026-06-03
HVAC-PIPE-CAST-01480,"Cast Iron Pipe, 4""",Pipe & Fittings,43.62,C,16,24,2026-04-23
HVAC-MOT-CONDE-01481,"Condenser Fan Motor, 1 HP",Motor,292.56,B,17,27,2026-06-08
HVAC-REF-R410A-01482,"R-410A, 50lb jug",Refrigerant,306.15,B,18,38,2026-03-27
HVAC-VLV-GATE-01483,"Gate Valve, 2""",Valves,28.74,C,9,25,2026-02-27
HVAC-MOT-PSC-01484,"PSC Motor, 1/4 HP",Motor,350.51,A,55,116,2026-04-18
HVAC-PIPE-PEX-01485,"PEX Tubing, 1""",Pipe & Fittings,32.81,C,8,15,2026-03-25
HVAC-CTL-CAPAC-01486,"Capacitor, 120V",Controls,64.87,C,11,27,2026-03-06
HVAC-VLV-PRESS-01487,"Pressure Reducing Valve, 3/4""",Valves,30.79,C,2,5,2026-03-03
HVAC-CTL-CAPAC-01488,"Capacitor, 30A",Controls,49.51,B,22,64,2026-03-28
HVAC-REF-R32-01489,"R-32, 50lb jug",Refrigerant,208.34,C,10,18,2026-02-19
HVAC-ELE-THHN-01490,"THHN Wire, 60A",Electrical,29.71,C,9,19,2026-02-21
HVAC-CTL-FURNA-01491,"Furnace Control Board, 24V",Controls,111.43,C,13,21,2026-01-20
HVAC-ELE-DISCO-01492,"Disconnect Switch, 12 AWG",Electrical,11.64,C,14,27,2026-03-18
HVAC-MOT-PSC-01493,"PSC Motor, 3/4 HP",Motor,275.35,C,18,38,2026-01-13
HVAC-ELE-CIRCU-01494,"Circuit Breaker, 3/4 in.",Electrical,42.24,B,31,86,2026-03-28
HVAC-ELE-CIRCU-01495,"Circuit Breaker, 12 AWG",Electrical,39.34,B,20,37,2026-06-15
HVAC-REF-R22-01496,"R-22, 30lb tank",Refrigerant,508.37,C,16,26,2026-03-03
HVAC-PIPE-CAST-01497,"Cast Iron Pipe, 1-1/2""",Pipe & Fittings,33.24,C,2,5,2026-02-22
HVAC-CTL-RELAY-01498,"Relay, 120V",Controls,59.03,C,8,21,2026-04-15
HVAC-ELE-EMT-01499,"EMT Conduit, 30A",Electrical,74.13,C,2,5,2026-03-23
HVAC-VLV-GATE-01500,"Gate Valve, 1""",Valves,320.0,A,36,84,2026-04-30
HVAC-ELE-CIRCU-01501,"Circuit Breaker, 20A",Electrical,9.44,C,8,14,2026-01-22
HVAC-CU-ACR-01502,"ACR Copper, 5/8 in. x 50ft",Copper Tubing,133.62,C,9,26,2026-01-20
HVAC-PIPE-CPVC-01503,"CPVC Pipe, 4""",Pipe & Fittings,46.54,B,16,27,2026-04-30
HVAC-WH-EXPAN-01504,"Expansion Tank, 75 gal",Water Heaters,580.93,C,2,4,2026-02-28
HVAC-REF-R407C-01505,"R-407C, 12oz can",Refrigerant,521.69,C,2,3,2026-03-08
HVAC-REF-R454B-01506,"R-454B, 25lb cylinder",Refrigerant,293.66,B,20,46,2026-06-17
HVAC-WH-ELECT-01507,"Electric Water Heater, 40 gal",Water Heaters,772.65,C,2,5,2026-02-21
HVAC-CTL-CONTA-01508,"Contactor, 40A",Controls,73.48,B,16,24,2026-05-18
HVAC-CTL-CAPAC-01509,"Capacitor, 30A",Controls,74.78,C,12,27,2026-03-19
HVAC-PIPE-PEX-01510,"PEX Tubing, 4""",Pipe & Fittings,63.3,C,5,12,2026-05-03
HVAC-PIPE-CPVC-01511,"CPVC Pipe, 1/2""",Pipe & Fittings,28.35,A,52,148,2026-05-02
HVAC-VLV-GATE-01512,"Gate Valve, 1-1/4""",Valves,107.58,C,8,13,2026-04-02
HVAC-ELE-EMT-01513,"EMT Conduit, 3/4 in.",Electrical,57.29,C,11,31,2026-02-19
HVAC-CTL-SMART-01514,"Smart Thermostat, 30A",Controls,109.64,A,53,83,2026-06-17
HVAC-WH-EXPAN-01515,"Expansion Tank, 50 gal",Water Heaters,624.77,B,4,7,2026-06-13
HVAC-PIPE-CPVC-01516,"CPVC Pipe, 1-1/2""",Pipe & Fittings,9.5,C,4,7,2026-04-07
HVAC-PIPE-CAST-01517,"Cast Iron Pipe, 1-1/2""",Pipe & Fittings,41.52,C,6,9,2026-02-26
HVAC-CTL-FURNA-01518,"Furnace Control Board, 24V",Controls,56.27,A,58,152,2026-06-15
HVAC-VLV-CHECK-01519,"Check Valve, 1""",Valves,222.06,A,47,74,2026-05-02
HVAC-COMP-VARIA-01520,"Variable Speed Compressor, 2.5 Ton 230V",Compressor,1337.6,B,22,50,2026-05-25
HVAC-CU-LINE-01521,"Line Set, 1/4 in. x 50ft",Copper Tubing,108.73,A,38,105,2026-06-06
HVAC-VLV-CHECK-01522,"Check Valve, 1""",Valves,61.99,C,4,6,2026-02-23
HVAC-PIPE-COPPE-01523,"Copper Fitting Elbow, 1-1/2""",Pipe & Fittings,29.34,C,2,4,2026-05-09
HVAC-CTL-CAPAC-01524,"Capacitor, 40A",Controls,110.64,C,6,9,2026-04-02
HVAC-PIPE-CPVC-01525,"CPVC Pipe, 1-1/2""",Pipe & Fittings,22.0,B,17,26,2026-03-28
HVAC-MOT-ECM-01526,"ECM Motor, 1/6 HP",Motor,149.57,A,50,79,2026-05-25
HVAC-MOT-ECM-01527,"ECM Motor, 1/2 HP",Motor,596.17,C,2,5,2026-03-23
HVAC-CTL-FURNA-01528,"Furnace Control Board, 30A",Controls,260.16,C,9,14,2026-04-19
HVAC-ELE-THHN-01529,"THHN Wire, 20A",Electrical,32.63,A,48,125,2026-06-27
HVAC-MOT-PSC-01530,"PSC Motor, 1/2 HP",Motor,261.1,A,52,151,2026-07-19
HVAC-ELE-CIRCU-01531,"Circuit Breaker, 60A",Electrical,55.65,C,5,9,2026-05-06
HVAC-PIPE-PEX-01532,"PEX Tubing, 2""",Pipe & Fittings,30.69,C,11,27,2025-12-29
HVAC-CU-SOFT-01533,"Soft Copper Tubing, 1/4 in. x 50ft",Copper Tubing,49.38,B,24,45,2026-01-31
HVAC-ELE-EMT-01534,"EMT Conduit, 10 AWG",Electrical,56.49,A,36,71,2026-08-18
HVAC-CTL-RELAY-01535,"Relay, 45 MFD",Controls,55.66,C,9,20,2026-03-02
HVAC-ELE-THHN-01536,"THHN Wire, 3/4 in.",Electrical,56.41,B,24,61,2026-05-15
HVAC-CTL-SMART-01537,"Smart Thermostat, 40A",Controls,26.45,C,6,16,2026-01-03
HVAC-REF-R410A-01538,"R-410A, 30lb tank",Refrigerant,850.0,C,2,3,2026-03-12
HVAC-VLV-CHECK-01539,"Check Valve, 2""",Valves,95.53,B,18,44,2026-04-17
HVAC-ELE-THHN-01540,"THHN Wire, 3/4 in.",Electrical,13.45,C,9,21,2026-03-27
HVAC-MOT-CONDE-01541,"Condenser Fan Motor, 3/4 HP",Motor,156.14,A,55,96,2026-06-14
HVAC-CTL-FURNA-01542,"Furnace Control Board, 30A",Controls,42.32,A,50,82,2026-06-01
HVAC-REF-R407C-01543,"R-407C, 50lb jug",Refrigerant,176.21,C,17,26,2026-01-05
HVAC-PIPE-PEX-01544,"PEX Tubing, 2""",Pipe & Fittings,28.85,A,51,88,2026-04-30
HVAC-ELE-DISCO-01545,"Disconnect Switch, 3/4 in.",Electrical,71.35,A,49,91,2026-05-31
HVAC-ELE-CIRCU-01546,"Circuit Breaker, 20A",Electrical,16.81,C,9,18,2026-03-14
HVAC-VLV-GATE-01547,"Gate Valve, 1""",Valves,33.21,C,19,56,2026-02-10
HVAC-ELE-EMT-01548,"EMT Conduit, 30A",Electrical,20.41,B,22,41,2026-05-31
HVAC-PIPE-PEX-01549,"PEX Tubing, 2""",Pipe & Fittings,79.26,C,2,4,2026-03-03
HVAC-WH-ELECT-01550,"Electric Water Heater, 40 gal",Water Heaters,809.54,C,2,3,2026-03-18
HVAC-PIPE-PVC-01551,"PVC Pipe, 1/2""",Pipe & Fittings,94.68,A,46,97,2026-07-07
HVAC-CU-ACR-01552,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,97.1,C,2,4,2026-03-17
HVAC-COMP-VARIA-01553,"Variable Speed Compressor, 4 Ton 460V",Compressor,2164.07,C,2,4,2026-04-08
HVAC-CU-LINE-01554,"Line Set, 1/4 in. x 50ft",Copper Tubing,83.4,A,45,86,2026-06-27
HVAC-WH-ELECT-01555,"Electric Water Heater, 75 gal",Water Heaters,518.56,A,44,70,2026-05-30
HVAC-REF-R454B-01556,"R-454B, 25lb cylinder",Refrigerant,478.44,C,10,23,2026-03-29
HVAC-PIPE-PEX-01557,"PEX Tubing, 4""",Pipe & Fittings,15.55,B,12,20,2026-04-02
HVAC-CTL-FURNA-01558,"Furnace Control Board, 24V",Controls,117.93,C,2,5,2026-01-19
HVAC-ELE-EMT-01559,"EMT Conduit, 3/4 in.",Electrical,35.25,A,37,69,2026-07-21
HVAC-PIPE-PVC-01560,"PVC Pipe, 1-1/2""",Pipe & Fittings,29.01,C,2,4,2026-03-12
HVAC-PIPE-CPVC-01561,"CPVC Pipe, 3/4""",Pipe & Fittings,26.36,A,55,136,2026-05-07
HVAC-REF-R454B-01562,"R-454B, 25lb cylinder",Refrigerant,256.69,A,37,77,2026-05-08
HVAC-MOT-CONDE-01563,"Condenser Fan Motor, 1/6 HP",Motor,210.19,A,58,88,2026-04-08
HVAC-ELE-DISCO-01564,"Disconnect Switch, 12 AWG",Electrical,27.93,B,18,38,2026-03-25
HVAC-VLV-BALL-01565,"Ball Valve, 2""",Valves,59.05,C,4,10,2026-05-17
HVAC-PIPE-CAST-01566,"Cast Iron Pipe, 3/4""",Pipe & Fittings,76.56,B,24,39,2026-04-28
HVAC-WH-GAS-01567,"Gas Water Heater, 199k BTU",Water Heaters,495.66,A,53,124,2026-07-29
HVAC-ELE-CIRCU-01568,"Circuit Breaker, 60A",Electrical,104.51,C,13,21,2026-04-03
HVAC-REF-R454B-01569,"R-454B, 30lb tank",Refrigerant,169.86,C,9,26,2026-02-25
HVAC-ELE-DISCO-01570,"Disconnect Switch, 60A",Electrical,71.64,A,35,96,2026-07-05
HVAC-VLV-BALL-01571,"Ball Valve, 1""",Valves,37.17,B,21,57,2026-04-18
HVAC-CTL-CONTA-01572,"Contactor, 40A",Controls,83.11,C,2,4,2026-03-25
HVAC-VLV-GATE-01573,"Gate Valve, 1/2""",Valves,145.93,B,2,4,2026-05-21
HVAC-CTL-CONTA-01574,"Contactor, 70 MFD",Controls,38.25,C,17,27,2025-12-25
HVAC-ELE-DISCO-01575,"Disconnect Switch, 30A",Electrical,36.91,B,26,58,2026-05-04
HVAC-WH-TANKL-01576,"Tankless Water Heater, 199k BTU",Water Heaters,573.25,C,11,23,2026-02-04
HVAC-PIPE-PVC-01577,"PVC Pipe, 3/4""",Pipe & Fittings,25.62,C,17,27,2026-04-08
HVAC-CU-LINE-01578,"Line Set, 1/2 in. x 50ft",Copper Tubing,81.43,C,9,24,2026-03-01
HVAC-ELE-DISCO-01579,"Disconnect Switch, 20A",Electrical,50.52,B,26,54,2026-04-18
